325,335,345,355,5,15,25,35,45,direction,correction
72.0,82.0,0,390.0,422.0,357.0,0,133.0,164.0,0.0,0.0
71.0,96.0,0,406.0,422.0,360.0,0,132.0,163.0,359.0,0.0
73.0,83.0,0,417.0,419.0,357.0,0,133.0,161.0,0.02,0.0
72.0,82.0,0,408.0,420.0,341.0,0,132.0,163.0,355.0,0.0
71.0,0,0,0,419.0,355.0,0,133.0,161.0,1.0,0.0
69.0,0,0,393.0,422.0,357.0,0,133.0,162.0,14.4,0.0
71.0,96.0,0,0,422.0,360.0,0,133.0,164.0,1.54,0.0
0,36.0,0,0,404.0,413.0,368.0,183.0,145.0,0.0,0.0
0,33.0,0,0,394.0,410.0,370.0,176.0,145.0,1.0,0.0
0,36.0,0,0,419.0,406.0,368.0,183.0,145.0,359.2,0.0
0,0,0,0,394.0,410.0,366.0,0,145.0,358.4,0.0
0,33.0,0,0,398.0,403.0,367.0,0,147.0,15.0,0.0
0,33.0,0,0,392.0,410.0,366.0,187.0,146.0,350.0,10.0
0,33.0,0,0,0,404.0,368.0,177.0,145.0,355.0,5.0
0,0,0,0,420.0,406.0,368.0,0,145.0,0.6,0.0
0,0,0,0,413.0,405.0,367.0,183.0,145.0,1.3,0.0
21.0,22.0,23.0,26.0,29.0,0,0,0,398.0,0.0,50.0
21.0,22.0,23.0,26.0,28.0,0,0,0,0,2.0,48.0
21.0,22.0,23.0,25.0,26.0,0,0,0,389.0,315.0,45.0
21.0,22.0,23.0,26.0,26.0,0,0,0,0,330.0,75.0
21.0,22.0,23.0,25.0,26.0,0,0,0,389.0,350.0,55.0
21.0,22.0,23.0,26.0,26.0,0,0,0,0,45.0,0.0
21.0,22.0,23.0,26.0,28.0,0,0,0,0,44.3,0.0
21.0,22.0,23.0,26.0,26.0,0,0,0,396.0,10.0,35.0
21.0,22.0,23.0,26.0,26.0,0,0,0,396.0,352.54,53.0
21.0,22.0,23.0,26.0,26.0,0,0,0,396.0,17.0,30.0
274.0,211.0,163.0,0,0,29.0,26.0,24.0,22.0,0.0,-45.0
275.0,214.0,163.0,0,0,29.0,26.0,24.0,22.0,355.0,-50.0
275.0,275.0,164.0,0,0,30.0,26.0,23.0,22.0,359.0,-46.0
426.0,215.0,163.0,0,0,30.0,26.0,23.0,22.0,270.0,0.0
275.0,275.0,167.0,0,0,29.0,25.0,23.0,22.0,2.0,-47.0
423.0,275.0,164.0,0,0,30.0,26.0,24.0,22.0,356.0,-50.0
275.0,275.0,164.0,0,0,29.0,26.0,23.0,22.0,45.0,45.0
426.0,275.0,164.0,0,0,30.0,26.0,24.0,22.0,20.0,65.0
424.0,275.0,164.0,0,0,29.0,26.0,23.0,22.0,10.0,80.0
30.0,27.0,26.0,25.0,25.0,25.0,27.0,30.0,34.0,0.0,90.0
30.0,28.0,26.0,25.0,25.0,25.0,27.0,30.0,34.0,1.0,89.0
30.0,27.0,26.0,25.0,25.0,26.0,27.0,30.0,35.0,3.0,87.0
30.0,27.0,26.0,25.0,25.0,25.0,27.0,30.0,34.0,10.0,80.0
30.0,27.0,26.0,25.0,25.0,26.0,27.0,30.0,34.0,15.0,75.0
30.0,27.0,26.0,25.0,25.0,26.0,27.0,30.0,35.0,355.0,-95.0
30.0,27.0,26.0,25.0,25.0,26.0,27.0,30.0,35.0,350.0,-80.0
30.0,27.0,26.0,25.0,25.0,25.0,27.0,30.0,35.0,315.0,-45.0
30.0,27.0,26.0,25.0,25.0,26.0,27.0,30.0,35.0,354.6,-85.0
30.0,27.0,26.0,25.0,25.0,26.0,27.0,30.0,35.0,17.5,73.0
69.0,62.0,58.0,57.0,56.0,58.0,62.0,66.0,344.0,0.0,0.0
69.0,62.0,58.0,57.0,56.0,58.0,62.0,67.0,359.0,10.0,0.0
69.0,62.0,58.0,57.0,57.0,58.0,62.0,326.0,360.0,358.0,0.0
69.0,62.0,58.0,57.0,56.0,58.0,62.0,66.0,358.0,315.0,0.0
69.0,62.0,58.0,57.0,56.0,58.0,62.0,66.0,358.0,20.0,0.0
73.0,66.0,62.0,60.0,60.0,62.0,67.0,73.0,85.0,0.0,0.0
73.0,66.0,62.0,60.0,60.0,62.0,67.0,73.0,86.0,15.0,0.0
72.0,66.0,62.0,60.0,60.0,62.0,66.0,74.0,85.0,340.0,0.0
73.0,66.0,62.0,60.0,60.0,62.0,66.0,74.0,85.0,313.0,0.0
73.0,66.0,62.0,60.0,60.0,62.0,67.0,73.0,86.0,270.0,0.0
72.0,66.0,62.0,60.0,60.0,62.0,67.0,73.0,85.0,356.0,0.0
73.0,65.0,62.0,60.0,60.0,62.0,66.0,74.0,85.0,2.0,0.0
72.0,66.0,62.0,60.0,60.0,62.0,66.0,74.0,86.0,4.0,0.0
73.0,65.0,62.0,60.0,60.0,62.0,66.0,74.0,85.0,45.0,0.0
72.0,66.0,62.0,60.0,60.0,62.0,66.0,74.0,85.0,27.0,0.0
38.0,38.0,39.0,40.0,0,28.0,28.0,25.0,24.0,0.0,135.0
38.0,38.0,39.0,40.0,0,28.0,27.0,25.0,24.0,3.0,132.0
38.0,38.0,39.0,40.0,28.0,29.0,27.0,25.0,24.0,15.0,120.0
38.0,38.0,39.0,40.0,28.0,29.0,27.0,25.0,24.0,358.0,137.0
38.0,38.0,39.0,40.0,28.0,29.0,27.0,25.0,24.0,350.0,145.0
38.0,38.0,39.0,40.0,0,28.0,28.0,25.0,24.0,315.0,170.0
38.0,38.0,39.0,40.0,0,28.0,28.0,25.0,24.0,270.0,-180.0
38.0,38.0,39.0,40.0,0,28.0,28.0,25.0,24.0,45.0,50.0
38.0,38.0,39.0,40.0,28.0,29.0,27.0,25.0,24.0,22.0,110.0
76.0,77.0,80.0,85.0,75.0,67.0,59.0,55.0,52.0,315,0.0
76.0,77.0,80.0,84.0,76.0,67.0,59.0,55.0,52.0,317,0.0
76.0,77.0,81.0,85.0,76.0,67.0,59.0,55.0,52.0,319,0.0
76.0,77.0,80.0,85.0,77.0,67.0,59.0,55.0,52.0,321,0.0
76.0,77.0,80.0,85.0,75.0,68.0,59.0,55.0,52.0,323,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,325,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,327,0.0
76.0,77.0,80.0,84.0,75.0,68.0,59.0,54.0,52.0,329,0.0
76.0,77.0,80.0,85.0,75.0,67.0,59.0,55.0,52.0,331,0.0
76.0,77.0,80.0,84.0,76.0,67.0,60.0,54.0,52.0,333,0.0
76.0,77.0,81.0,85.0,75.0,68.0,59.0,54.0,52.0,335,0.0
76.0,77.0,81.0,85.0,75.0,68.0,59.0,54.0,52.0,337,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,55.0,52.0,339,0.0
76.0,77.0,81.0,85.0,75.0,67.0,59.0,55.0,52.0,341,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,55.0,52.0,343,0.0
76.0,77.0,80.0,84.0,75.0,68.0,59.0,55.0,52.0,345,0.0
76.0,77.0,81.0,85.0,76.0,68.0,59.0,54.0,52.0,347,0.0
76.0,77.0,80.0,85.0,76.0,67.0,59.0,55.0,52.0,349,0.0
76.0,77.0,80.0,85.0,75.0,68.0,59.0,54.0,52.0,351,0.0
76.0,77.0,80.0,84.0,75.0,67.0,59.0,55.0,52.0,353,0.0
76.0,77.0,81.0,85.0,75.0,67.0,59.0,55.0,52.0,355,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,357,0.0
76.0,77.0,80.0,85.0,75.0,67.0,59.0,55.0,52.0,359,0.0
76.0,77.0,81.0,85.0,75.0,67.0,59.0,55.0,52.0,0,0.0
76.0,77.0,80.0,84.0,76.0,67.0,60.0,54.0,52.0,2,0.0
76.0,77.0,80.0,85.0,75.0,68.0,59.0,55.0,52.0,4,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,6,0.0
76.0,77.0,80.0,85.0,75.0,67.0,59.0,55.0,52.0,8,0.0
76.0,77.0,80.0,84.0,75.0,67.0,59.0,55.0,52.0,10,0.0
76.0,77.0,81.0,85.0,76.0,67.0,59.0,55.0,52.0,12,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,14,0.0
76.0,77.0,80.0,84.0,76.0,68.0,59.0,54.0,52.0,16,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,18,0.0
76.0,77.0,80.0,84.0,75.0,68.0,59.0,54.0,52.0,20,0.0
76.0,77.0,81.0,85.0,75.0,68.0,59.0,55.0,52.0,22,0.0
76.0,77.0,80.0,85.0,76.0,68.0,59.0,54.0,52.0,24,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,54.0,52.0,26,0.0
76.0,77.0,80.0,84.0,75.0,67.0,59.0,55.0,52.0,28,0.0
76.0,77.0,80.0,84.0,76.0,67.0,60.0,54.0,52.0,30,0.0
76.0,77.0,80.0,84.0,76.0,67.0,60.0,54.0,52.0,32,0.0
76.0,77.0,81.0,85.0,76.0,67.0,59.0,55.0,52.0,34,0.0
76.0,77.0,81.0,85.0,76.0,67.0,60.0,55.0,52.0,36,0.0
76.0,77.0,80.0,85.0,75.0,67.0,59.0,55.0,52.0,38,0.0
76.0,77.0,80.0,85.0,76.0,67.0,59.0,55.0,52.0,40,0.0
76.0,77.0,81.0,85.0,76.0,67.0,59.0,55.0,52.0,42,0.0
76.0,77.0,80.0,85.0,75.0,68.0,59.0,54.0,52.0,44,0.0
56.0,61.0,69.0,78.0,88.0,389.0,373.0,390.0,371.0,315,0.0
56.0,61.0,69.0,77.0,88.0,389.0,371.0,389.0,371.0,317,0.0
56.0,61.0,69.0,79.0,91.0,0,383.0,353.0,365.0,319,0.0
56.0,61.0,70.0,78.0,89.0,394.0,392.0,386.0,370.0,321,0.0
56.0,61.0,69.0,77.0,89.0,0,388.0,388.0,371.0,323,0.0
56.0,61.0,69.0,78.0,96.0,0,389.0,358.0,375.0,325,0.0
56.0,61.0,69.0,78.0,90.0,0,394.0,355.0,370.0,327,0.0
56.0,61.0,69.0,79.0,91.0,386.0,383.0,387.0,367.0,329,0.0
56.0,61.0,69.0,78.0,90.0,0,383.0,356.0,370.0,331,0.0
56.0,61.0,69.0,79.0,94.0,388.0,386.0,386.0,370.0,333,0.0
56.0,62.0,69.0,79.0,96.0,0,390.0,358.0,374.0,335,0.0
56.0,61.0,70.0,78.0,91.0,389.0,370.0,359.0,371.0,337,0.0
56.0,61.0,69.0,79.0,89.0,0,385.0,357.0,374.0,339,0.0
56.0,61.0,69.0,79.0,90.0,0,391.0,354.0,371.0,341,0.0
56.0,61.0,69.0,78.0,89.0,392.0,389.0,388.0,371.0,343,0.0
56.0,61.0,70.0,78.0,86.0,390.0,391.0,359.0,371.0,345,0.0
56.0,61.0,70.0,78.0,88.0,0,380.0,0,370.0,347,0.0
56.0,61.0,69.0,77.0,94.0,0,390.0,356.0,364.0,349,0.0
56.0,61.0,70.0,78.0,86.0,390.0,370.0,390.0,371.0,351,0.0
56.0,61.0,70.0,78.0,95.0,0,383.0,392.0,371.0,353,0.0
56.0,61.0,69.0,79.0,96.0,0,391.0,359.0,374.0,355,0.0
56.0,61.0,69.0,79.0,90.0,0,382.0,0,368.0,357,0.0
56.0,61.0,69.0,77.0,86.0,390.0,379.0,357.0,373.0,359,0.0
56.0,61.0,69.0,77.0,91.0,389.0,385.0,390.0,371.0,0,0.0
56.0,61.0,70.0,78.0,90.0,0,387.0,356.0,370.0,2,0.0
56.0,61.0,70.0,78.0,95.0,394.0,394.0,392.0,373.0,4,0.0
56.0,61.0,70.0,78.0,98.0,0,380.0,391.0,374.0,6,0.0
56.0,61.0,69.0,77.0,94.0,0,388.0,357.0,366.0,8,0.0
56.0,61.0,70.0,78.0,98.0,391.0,392.0,389.0,371.0,10,0.0
56.0,61.0,70.0,78.0,95.0,391.0,377.0,358.0,371.0,12,0.0
56.0,61.0,69.0,79.0,97.0,0,387.0,356.0,370.0,14,0.0
56.0,61.0,69.0,79.0,87.0,0,385.0,389.0,374.0,16,0.0
56.0,61.0,70.0,78.0,87.0,0,384.0,390.0,374.0,18,0.0
56.0,61.0,69.0,79.0,94.0,0,388.0,356.0,366.0,20,0.0
56.0,61.0,69.0,78.0,91.0,389.0,385.0,388.0,370.0,22,0.0
56.0,62.0,69.0,79.0,88.0,0,388.0,356.0,368.0,24,0.0
56.0,61.0,70.0,78.0,95.0,0,0,392.0,372.0,26,0.0
56.0,61.0,69.0,79.0,101.0,386.0,386.0,387.0,371.0,28,0.0
56.0,61.0,69.0,79.0,96.0,0,393.0,353.0,370.0,30,0.0
56.0,61.0,70.0,78.0,95.0,391.0,394.0,387.0,372.0,32,0.0
56.0,62.0,69.0,79.0,96.0,0,387.0,352.0,370.0,34,0.0
56.0,61.0,70.0,78.0,91.0,391.0,371.0,388.0,371.0,36,0.0
56.0,61.0,69.0,79.0,87.0,0,394.0,359.0,374.0,38,0.0
56.0,61.0,69.0,79.0,97.0,0,386.0,355.0,370.0,40,0.0
56.0,61.0,70.0,78.0,87.0,0,391.0,359.0,374.0,42,0.0
56.0,61.0,70.0,78.0,91.0,389.0,384.0,387.0,370.0,44,0.0
365.0,0,295.0,266.0,290.0,277.0,230.0,0,87.0,315,0.0
362.0,296.0,297.0,264.0,290.0,278.0,231.0,0,102.0,317,0.0
364.0,295.0,287.0,285.0,288.0,278.0,234.0,106.0,87.0,319,0.0
364.0,296.0,291.0,286.0,290.0,277.0,230.0,0,86.0,321,0.0
363.0,295.0,293.0,264.0,289.0,278.0,232.0,0,0,323,0.0
361.0,0,295.0,263.0,289.0,277.0,231.0,0,86.0,325,0.0
364.0,295.0,290.0,263.0,288.0,271.0,232.0,0,0,327,0.0
367.0,0,292.0,262.0,289.0,278.0,230.0,106.0,87.0,329,0.0
359.0,0,297.0,262.0,289.0,278.0,231.0,0,102.0,331,0.0
361.0,293.0,290.0,260.0,289.0,277.0,231.0,0,86.0,333,0.0
362.0,295.0,290.0,260.0,290.0,277.0,231.0,0,102.0,335,0.0
360.0,0,301.0,260.0,289.0,277.0,232.0,0,102.0,337,0.0
362.0,296.0,297.0,268.0,289.0,276.0,231.0,0,86.0,339,0.0
359.0,295.0,295.0,260.0,290.0,276.0,231.0,0,102.0,341,0.0
363.0,295.0,291.0,265.0,289.0,272.0,233.0,106.0,87.0,343,0.0
365.0,0,294.0,263.0,290.0,276.0,231.0,0,86.0,345,0.0
364.0,295.0,294.0,283.0,288.0,272.0,232.0,0,88.0,347,0.0
362.0,295.0,295.0,260.0,290.0,276.0,230.0,0,87.0,349,0.0
362.0,295.0,290.0,263.0,289.0,277.0,231.0,0,86.0,351,0.0
360.0,0,295.0,263.0,288.0,271.0,232.0,0,0,353,0.0
359.0,297.0,291.0,261.0,289.0,276.0,231.0,0,86.0,355,0.0
359.0,295.0,294.0,292.0,289.0,270.0,233.0,316.0,87.0,357,0.0
362.0,295.0,292.0,261.0,289.0,279.0,234.0,0,87.0,359,0.0
363.0,293.0,298.0,261.0,290.0,277.0,231.0,0,86.0,0,0.0
363.0,296.0,296.0,265.0,289.0,269.0,234.0,106.0,87.0,2,0.0
364.0,295.0,294.0,283.0,288.0,271.0,233.0,106.0,87.0,4,0.0
362.0,297.0,291.0,267.0,289.0,279.0,230.0,0,86.0,6,0.0
365.0,295.0,296.0,261.0,290.0,276.0,231.0,0,102.0,8,0.0
359.0,0,295.0,264.0,290.0,276.0,231.0,0,86.0,10,0.0
360.0,295.0,296.0,263.0,287.0,272.0,232.0,0,0,12,0.0
361.0,0,292.0,264.0,289.0,277.0,231.0,0,0,14,0.0
362.0,297.0,294.0,260.0,289.0,276.0,232.0,0,86.0,16,0.0
365.0,0,295.0,263.0,289.0,276.0,231.0,0,86.0,18,0.0
359.0,0,294.0,263.0,289.0,269.0,233.0,316.0,87.0,20,0.0
364.0,295.0,295.0,285.0,289.0,270.0,233.0,316.0,87.0,22,0.0
364.0,0,295.0,260.0,289.0,276.0,231.0,0,86.0,24,0.0
362.0,295.0,289.0,292.0,288.0,279.0,233.0,106.0,87.0,26,0.0
364.0,0,295.0,264.0,289.0,272.0,232.0,0,88.0,28,0.0
364.0,295.0,290.0,263.0,289.0,277.0,230.0,0,86.0,30,0.0
360.0,294.0,296.0,263.0,289.0,270.0,233.0,106.0,87.0,32,0.0
363.0,295.0,296.0,289.0,289.0,277.0,234.0,106.0,87.0,34,0.0
364.0,0,295.0,264.0,288.0,276.0,231.0,0,86.0,36,0.0
363.0,294.0,298.0,263.0,288.0,271.0,232.0,0,0,38,0.0
361.0,295.0,289.0,260.0,289.0,279.0,233.0,106.0,87.0,40,0.0
364.0,295.0,291.0,264.0,289.0,277.0,231.0,0,0,42,0.0
364.0,295.0,295.0,263.0,289.0,272.0,232.0,0,0,44,0.0
201.0,240.0,490.0,27.0,27.0,28.0,38.0,152.0,49.0,315,136.0
208.0,240.0,404.0,27.0,27.0,28.0,38.0,152.0,49.0,317,134.0
211.0,238.0,492.0,27.0,27.0,28.0,38.0,151.0,50.0,319,132.0
208.0,239.0,492.0,27.0,27.0,28.0,39.0,153.0,49.0,321,130.0
191.0,238.0,492.0,27.0,27.0,38.0,38.0,151.0,50.0,323,128.0
206.0,240.0,486.0,27.0,27.0,28.0,38.0,151.0,49.0,325,126.0
203.0,237.0,492.0,27.0,27.0,28.0,38.0,0,49.0,327,124.0
201.0,240.0,491.0,27.0,27.0,28.0,38.0,152.0,49.0,329,122.0
203.0,238.0,495.0,491.0,27.0,28.0,38.0,150.0,50.0,331,120.0
211.0,241.0,494.0,27.0,27.0,28.0,38.0,151.0,49.0,333,118.0
192.0,238.0,491.0,27.0,27.0,28.0,38.0,152.0,49.0,335,116.0
205.0,240.0,494.0,27.0,27.0,28.0,38.0,152.0,49.0,337,114.0
218.0,240.0,493.0,27.0,27.0,28.0,38.0,150.0,50.0,339,112.0
192.0,237.0,496.0,27.0,27.0,28.0,38.0,151.0,50.0,341,110.0
209.0,238.0,492.0,27.0,27.0,28.0,39.0,0,49.0,343,108.0
202.0,240.0,490.0,27.0,27.0,28.0,38.0,151.0,50.0,345,106.0
203.0,238.0,492.0,27.0,27.0,28.0,39.0,0,49.0,347,104.0
192.0,237.0,495.0,27.0,27.0,28.0,38.0,152.0,49.0,349,102.0
216.0,238.0,495.0,27.0,27.0,28.0,39.0,0,49.0,351,100.0
211.0,244.0,494.0,27.0,27.0,28.0,38.0,0,50.0,353,98.0
202.0,239.0,492.0,27.0,27.0,28.0,39.0,0,49.0,355,96.0
205.0,240.0,490.0,27.0,27.0,28.0,39.0,0,49.0,357,94.0
200.0,240.0,490.0,27.0,27.0,28.0,38.0,154.0,49.0,359,92.0
204.0,237.0,495.0,27.0,27.0,28.0,38.0,152.0,49.0,0,90.0
192.0,237.0,494.0,27.0,27.0,28.0,38.0,151.0,50.0,2,88.0
191.0,238.0,492.0,488.0,27.0,28.0,38.0,0,50.0,4,86.0
211.0,238.0,495.0,27.0,27.0,28.0,38.0,151.0,50.0,6,84.0
203.0,238.0,492.0,27.0,27.0,28.0,38.0,154.0,49.0,8,82.0
191.0,238.0,491.0,27.0,27.0,28.0,38.0,151.0,50.0,10,80.0
209.0,238.0,491.0,27.0,27.0,28.0,38.0,151.0,50.0,12,78.0
192.0,237.0,495.0,27.0,27.0,28.0,38.0,0,49.0,14,76.0
201.0,238.0,490.0,487.0,27.0,28.0,38.0,0,50.0,16,74.0
202.0,239.0,493.0,27.0,27.0,28.0,38.0,0,50.0,18,72.0
218.0,241.0,495.0,27.0,27.0,28.0,38.0,152.0,49.0,20,70.0
205.0,240.0,493.0,27.0,27.0,28.0,38.0,151.0,50.0,22,68.0
201.0,238.0,491.0,27.0,27.0,38.0,38.0,154.0,49.0,24,66.0
204.0,238.0,491.0,27.0,27.0,28.0,38.0,152.0,49.0,26,64.0
206.0,240.0,490.0,27.0,27.0,28.0,38.0,0,49.0,28,62.0
191.0,244.0,493.0,27.0,27.0,38.0,38.0,154.0,49.0,30,60.0
217.0,237.0,495.0,27.0,27.0,28.0,38.0,152.0,49.0,32,58.0
203.0,237.0,490.0,27.0,27.0,28.0,38.0,152.0,50.0,34,56.0
191.0,240.0,493.0,27.0,27.0,28.0,38.0,152.0,49.0,36,54.0
209.0,238.0,491.0,27.0,27.0,28.0,39.0,0,49.0,38,52.0
197.0,240.0,490.0,27.0,27.0,38.0,38.0,150.0,49.0,40,50.0
201.0,238.0,491.0,27.0,27.0,28.0,38.0,152.0,49.0,42,48.0
203.0,237.0,493.0,27.0,27.0,28.0,38.0,151.0,50.0,44,46.0
191.0,237.0,490.0,27.0,27.0,28.0,38.0,154.0,49.0,270,0.0
210.0,239.0,495.0,27.0,27.0,37.0,38.0,0,49.0,275,-5.0
202.0,238.0,491.0,27.0,27.0,28.0,38.0,151.0,49.0,280,-10.0
191.0,238.0,493.0,27.0,27.0,37.0,38.0,0,49.0,285,-15.0
207.0,240.0,489.0,27.0,27.0,28.0,38.0,0,50.0,290,-20.0
210.0,237.0,491.0,487.0,27.0,28.0,38.0,152.0,49.0,295,-25.0
202.0,238.0,491.0,27.0,27.0,28.0,38.0,151.0,49.0,300,-30.0
205.0,243.0,490.0,27.0,27.0,37.0,38.0,154.0,49.0,305,-35.0
219.0,243.0,489.0,27.0,27.0,28.0,38.0,153.0,49.0,310,-40.0
220.0,240.0,489.0,27.0,27.0,28.0,38.0,151.0,50.0,315,-45.0
198.0,243.0,487.0,27.0,27.0,28.0,38.0,151.0,50.0,320,-50.0
209.0,238.0,492.0,27.0,27.0,28.0,38.0,154.0,49.0,325,-55.0
207.0,240.0,490.0,27.0,27.0,28.0,39.0,0,49.0,330,-60.0
205.0,240.0,489.0,27.0,27.0,28.0,38.0,0,49.0,335,-65.0
207.0,240.0,490.0,27.0,27.0,28.0,38.0,151.0,49.0,340,-70.0
207.0,240.0,492.0,27.0,27.0,28.0,38.0,152.0,49.0,345,-75.0
205.0,243.0,489.0,27.0,27.0,28.0,38.0,151.0,49.0,350,-80.0
205.0,240.0,491.0,27.0,27.0,28.0,38.0,152.0,49.0,355,-85.0
201.0,238.0,491.0,27.0,27.0,28.0,38.0,152.0,49.0,360,-90.0
209.0,238.0,493.0,486.0,27.0,28.0,38.0,151.0,50.0,0,90.0
207.0,240.0,486.0,27.0,27.0,28.0,38.0,151.0,49.0,5,85.0
209.0,238.0,493.0,27.0,27.0,37.0,38.0,152.0,48.0,10,80.0
218.0,241.0,494.0,27.0,27.0,28.0,38.0,152.0,49.0,15,75.0
206.0,240.0,489.0,27.0,27.0,28.0,38.0,0,49.0,20,70.0
201.0,238.0,492.0,27.0,27.0,28.0,38.0,151.0,50.0,25,65.0
192.0,243.0,491.0,27.0,27.0,28.0,38.0,151.0,49.0,30,60.0
204.0,236.0,494.0,27.0,27.0,28.0,38.0,151.0,48.0,35,55.0
205.0,240.0,491.0,27.0,27.0,28.0,38.0,0,49.0,40,50.0
205.0,240.0,490.0,27.0,27.0,28.0,38.0,0,49.0,45,45.0
206.0,240.0,492.0,27.0,27.0,28.0,38.0,151.0,49.0,50,40.0
206.0,242.0,490.0,27.0,27.0,28.0,38.0,151.0,50.0,55,35.0
205.0,242.0,490.0,27.0,27.0,28.0,38.0,151.0,50.0,60,30.0
192.0,238.0,494.0,27.0,27.0,37.0,38.0,154.0,49.0,65,25.0
207.0,238.0,492.0,27.0,27.0,28.0,38.0,151.0,50.0,70,20.0
206.0,240.0,490.0,27.0,27.0,28.0,38.0,154.0,49.0,75,15.0
204.0,240.0,489.0,27.0,27.0,28.0,38.0,152.0,49.0,80,10.0
192.0,236.0,494.0,27.0,27.0,28.0,38.0,152.0,49.0,85,5.0
0,188.0,149.0,0,0,31.0,27.0,24.0,23.0,270,45.0
635.0,189.0,151.0,0,0,31.0,27.0,24.0,23.0,275,40.0
635.0,186.0,151.0,0,0,31.0,26.0,24.0,23.0,280,35.0
635.0,174.0,151.0,0,0,31.0,27.0,24.0,23.0,285,30.0
